"","ZIPCode","Community.Area","Community.Area.Name","Birth.Rate","Prostate.Cancer.in.Males","General.Fertility.Rate","Low.Birth.Weight","Prenatal.Care.Beginning.in.First.Trimester","Preterm.Births","Teen.Birth.Rate","Assault..Homicide.","Breast.cancer.in.females","Cancer..All.Sites.","Colorectal.Cancer","Diabetes.related","Firearm.related","Infant.Mortality.Rate","Lung.Cancer","Prostate.Cancer.in.Males.1","Stroke..Cerebrovascular.Disease.","Childhood.Blood.Lead.Level.Screening","Childhood.Lead.Poisoning","Gonorrhea.in.Females","Gonorrhea.in.Males","Tuberculosis","Below.Poverty.Level","Crowded.Housing","Dependency","No.High.School.Diploma","Per.Capita.Income","Unemployment","2010Pop","Neighborhood"
"100",60615,38,"Grand Boulevard",14.3,39,58.2,12.7,74.2,13.7,54.8,32.1,22.6,218.3,27.7,82.6,25.8,12.1,63.8,39,46.7,590.4,1,1454.6,"1680",13.2,28.3,2.7,41.7,19.4,22056,20.6,8366,"KENWOOD"
"101",60615,41,"Hyde Park",9.7,24.1,33.9,5.9,80.3,5.5,7.6,5.8,33.6,144,11.7,34,5,10.4,34.9,24.1,26,369,0,216.6,"168.4",5.3,18.2,2.5,26.7,5.3,39243,6.9,17148,"HYDE PARK"
"102",60615,41,"Hyde Park",9.7,24.1,33.9,5.9,80.3,5.5,7.6,5.8,33.6,144,11.7,34,5,10.4,34.9,24.1,26,369,0,216.6,"168.4",5.3,18.2,2.5,26.7,5.3,39243,6.9,17148,"KENWOOD"
"103",60616,35,"Douglas",10.3,85.5,42.2,11.7,76,10.2,34.2,13.6,34.3,269.9,33.2,119.1,9.1,13.4,74.5,85.5,62.1,482.2,0,1063.3,"727.4",4.2,26.1,1.6,31,16.9,23098,16.7,12634,"NEAR SOUTH SIDE"
"104",60616,35,"Douglas",10.3,85.5,42.2,11.7,76,10.2,34.2,13.6,34.3,269.9,33.2,119.1,9.1,13.4,74.5,85.5,62.1,482.2,0,1063.3,"727.4",4.2,26.1,1.6,31,16.9,23098,16.7,12634,"LOWER WEST SIDE"
"105",60616,35,"Douglas",10.3,85.5,42.2,11.7,76,10.2,34.2,13.6,34.3,269.9,33.2,119.1,9.1,13.4,74.5,85.5,62.1,482.2,0,1063.3,"727.4",4.2,26.1,1.6,31,16.9,23098,16.7,12634,"ARMOUR SQUARE"
"106",60616,35,"Douglas",10.3,85.5,42.2,11.7,76,10.2,34.2,13.6,34.3,269.9,33.2,119.1,9.1,13.4,74.5,85.5,62.1,482.2,0,1063.3,"727.4",4.2,26.1,1.6,31,16.9,23098,16.7,12634,"DOUGLAS"
"107",60616,31,"Lower West Side",16.5,14.3,68.2,4.5,80.8,8.8,49,11.7,27.2,141.3,11.9,61.9,11.7,5.4,27.8,14.3,39.2,589,0.8,92.3,"78.7",11.4,27.2,10.4,35.2,44.3,15467,13,1389,"NEAR SOUTH SIDE"
"108",60616,31,"Lower West Side",16.5,14.3,68.2,4.5,80.8,8.8,49,11.7,27.2,141.3,11.9,61.9,11.7,5.4,27.8,14.3,39.2,589,0.8,92.3,"78.7",11.4,27.2,10.4,35.2,44.3,15467,13,1389,"LOWER WEST SIDE"
"109",60616,31,"Lower West Side",16.5,14.3,68.2,4.5,80.8,8.8,49,11.7,27.2,141.3,11.9,61.9,11.7,5.4,27.8,14.3,39.2,589,0.8,92.3,"78.7",11.4,27.2,10.4,35.2,44.3,15467,13,1389,"ARMOUR SQUARE"
"110",60616,31,"Lower West Side",16.5,14.3,68.2,4.5,80.8,8.8,49,11.7,27.2,141.3,11.9,61.9,11.7,5.4,27.8,14.3,39.2,589,0.8,92.3,"78.7",11.4,27.2,10.4,35.2,44.3,15467,13,1389,"DOUGLAS"
"111",60616,28,"Near West Side",18.2,33.6,55.6,9,77.6,10.5,36.7,12.7,33.4,202,19.2,62.3,9.3,9.1,66.2,33.6,43.5,396.7,0.5,629.2,"466.5",14.1,21.6,3.8,22.9,11.2,41488,10.7,147,"NEAR SOUTH SIDE"
"112",60616,28,"Near West Side",18.2,33.6,55.6,9,77.6,10.5,36.7,12.7,33.4,202,19.2,62.3,9.3,9.1,66.2,33.6,43.5,396.7,0.5,629.2,"466.5",14.1,21.6,3.8,22.9,11.2,41488,10.7,147,"LOWER WEST SIDE"
"113",60616,28,"Near West Side",18.2,33.6,55.6,9,77.6,10.5,36.7,12.7,33.4,202,19.2,62.3,9.3,9.1,66.2,33.6,43.5,396.7,0.5,629.2,"466.5",14.1,21.6,3.8,22.9,11.2,41488,10.7,147,"ARMOUR SQUARE"
"114",60616,28,"Near West Side",18.2,33.6,55.6,9,77.6,10.5,36.7,12.7,33.4,202,19.2,62.3,9.3,9.1,66.2,33.6,43.5,396.7,0.5,629.2,"466.5",14.1,21.6,3.8,22.9,11.2,41488,10.7,147,"DOUGLAS"
"115",60616,33,"Near South Side",21.4,51.4,72.9,8.8,78.1,10.9,50.9,4.8,31.9,169,19.2,61.5,6.6,4.8,46.2,51.4,52.4,301.3,0.2,300.6,"318.7",5,11.1,1.4,21,7.1,60593,5.7,10077,"NEAR SOUTH SIDE"
"116",60616,33,"Near South Side",21.4,51.4,72.9,8.8,78.1,10.9,50.9,4.8,31.9,169,19.2,61.5,6.6,4.8,46.2,51.4,52.4,301.3,0.2,300.6,"318.7",5,11.1,1.4,21,7.1,60593,5.7,10077,"LOWER WEST SIDE"
"117",60616,33,"Near South Side",21.4,51.4,72.9,8.8,78.1,10.9,50.9,4.8,31.9,169,19.2,61.5,6.6,4.8,46.2,51.4,52.4,301.3,0.2,300.6,"318.7",5,11.1,1.4,21,7.1,60593,5.7,10077,"ARMOUR SQUARE"
"118",60616,33,"Near South Side",21.4,51.4,72.9,8.8,78.1,10.9,50.9,4.8,31.9,169,19.2,61.5,6.6,4.8,46.2,51.4,52.4,301.3,0.2,300.6,"318.7",5,11.1,1.4,21,7.1,60593,5.7,10077,"DOUGLAS"
"119",60616,34,"Armour Square",11.5,17.2,57.1,12.4,79.1,11.8,16.2,1.8,10.7,162.9,23.1,42.5,1.8,1.5,54.3,17.2,38.7,490.3,0.2,222.6,"218",22.7,35.8,5.9,37.9,37.5,16942,11.6,12485,"NEAR SOUTH SIDE"
"120",60616,34,"Armour Square",11.5,17.2,57.1,12.4,79.1,11.8,16.2,1.8,10.7,162.9,23.1,42.5,1.8,1.5,54.3,17.2,38.7,490.3,0.2,222.6,"218",22.7,35.8,5.9,37.9,37.5,16942,11.6,12485,"LOWER WEST SIDE"
"121",60616,34,"Armour Square",11.5,17.2,57.1,12.4,79.1,11.8,16.2,1.8,10.7,162.9,23.1,42.5,1.8,1.5,54.3,17.2,38.7,490.3,0.2,222.6,"218",22.7,35.8,5.9,37.9,37.5,16942,11.6,12485,"ARMOUR SQUARE"
"122",60616,34,"Armour Square",11.5,17.2,57.1,12.4,79.1,11.8,16.2,1.8,10.7,162.9,23.1,42.5,1.8,1.5,54.3,17.2,38.7,490.3,0.2,222.6,"218",22.7,35.8,5.9,37.9,37.5,16942,11.6,12485,"DOUGLAS"
"123",60616,60,"Bridgeport",11.7,15.8,51.7,8,80.3,11.4,28.4,4.9,16.5,168.9,16.1,49.8,4.5,8,54.4,15.8,40.1,384.9,0.7,110.8,"65",9.9,17.3,4.8,32.3,25.6,24969,11.2,11701,"NEAR SOUTH SIDE"
"124",60616,60,"Bridgeport",11.7,15.8,51.7,8,80.3,11.4,28.4,4.9,16.5,168.9,16.1,49.8,4.5,8,54.4,15.8,40.1,384.9,0.7,110.8,"65",9.9,17.3,4.8,32.3,25.6,24969,11.2,11701,"LOWER WEST SIDE"
"125",60616,60,"Bridgeport",11.7,15.8,51.7,8,80.3,11.4,28.4,4.9,16.5,168.9,16.1,49.8,4.5,8,54.4,15.8,40.1,384.9,0.7,110.8,"65",9.9,17.3,4.8,32.3,25.6,24969,11.2,11701,"ARMOUR SQUARE"
"126",60616,60,"Bridgeport",11.7,15.8,51.7,8,80.3,11.4,28.4,4.9,16.5,168.9,16.1,49.8,4.5,8,54.4,15.8,40.1,384.9,0.7,110.8,"65",9.9,17.3,4.8,32.3,25.6,24969,11.2,11701,"DOUGLAS"
"127",60617,46,"South Chicago",18.1,56.3,82.2,13,75.3,15.1,76.8,36.9,31.9,227.3,21.1,86.9,33.7,17.7,50.9,56.3,50.6,493.4,1.6,1774.7,"893.5",6.9,28,5.9,43.1,28.2,15393,17.7,30539,"AVALON PARK"
"128",60617,46,"South Chicago",18.1,56.3,82.2,13,75.3,15.1,76.8,36.9,31.9,227.3,21.1,86.9,33.7,17.7,50.9,56.3,50.6,493.4,1.6,1774.7,"893.5",6.9,28,5.9,43.1,28.2,15393,17.7,30539,"EAST SIDE"
"129",60617,46,"South Chicago",18.1,56.3,82.2,13,75.3,15.1,76.8,36.9,31.9,227.3,21.1,86.9,33.7,17.7,50.9,56.3,50.6,493.4,1.6,1774.7,"893.5",6.9,28,5.9,43.1,28.2,15393,17.7,30539,"SOUTH DEERING"
"130",60617,46,"South Chicago",18.1,56.3,82.2,13,75.3,15.1,76.8,36.9,31.9,227.3,21.1,86.9,33.7,17.7,50.9,56.3,50.6,493.4,1.6,1774.7,"893.5",6.9,28,5.9,43.1,28.2,15393,17.7,30539,"SOUTH CHICAGO"
"131",60617,46,"South Chicago",18.1,56.3,82.2,13,75.3,15.1,76.8,36.9,31.9,227.3,21.1,86.9,33.7,17.7,50.9,56.3,50.6,493.4,1.6,1774.7,"893.5",6.9,28,5.9,43.1,28.2,15393,17.7,30539,"CALUMET HEIGHTS"
"132",60617,46,"South Chicago",18.1,56.3,82.2,13,75.3,15.1,76.8,36.9,31.9,227.3,21.1,86.9,33.7,17.7,50.9,56.3,50.6,493.4,1.6,1774.7,"893.5",6.9,28,5.9,43.1,28.2,15393,17.7,30539,"HEGEWISCH"
"133",60617,55,"Hegewisch",13.7,28.6,73.2,7.7,66.9,13.1,47.1,6.9,20,210,16.7,80,13.4,8.4,57.9,28.6,47.1,298.8,1.1,NA,".",2.1,12.1,4.4,41.6,17.9,22561,9.6,736,"AVALON PARK"
"134",60617,55,"Hegewisch",13.7,28.6,73.2,7.7,66.9,13.1,47.1,6.9,20,210,16.7,80,13.4,8.4,57.9,28.6,47.1,298.8,1.1,NA,".",2.1,12.1,4.4,41.6,17.9,22561,9.6,736,"EAST SIDE"
"135",60617,55,"Hegewisch",13.7,28.6,73.2,7.7,66.9,13.1,47.1,6.9,20,210,16.7,80,13.4,8.4,57.9,28.6,47.1,298.8,1.1,NA,".",2.1,12.1,4.4,41.6,17.9,22561,9.6,736,"SOUTH DEERING"
"136",60617,55,"Hegewisch",13.7,28.6,73.2,7.7,66.9,13.1,47.1,6.9,20,210,16.7,80,13.4,8.4,57.9,28.6,47.1,298.8,1.1,NA,".",2.1,12.1,4.4,41.6,17.9,22561,9.6,736,"SOUTH CHICAGO"
"137",60617,55,"Hegewisch",13.7,28.6,73.2,7.7,66.9,13.1,47.1,6.9,20,210,16.7,80,13.4,8.4,57.9,28.6,47.1,298.8,1.1,NA,".",2.1,12.1,4.4,41.6,17.9,22561,9.6,736,"CALUMET HEIGHTS"
"138",60617,55,"Hegewisch",13.7,28.6,73.2,7.7,66.9,13.1,47.1,6.9,20,210,16.7,80,13.4,8.4,57.9,28.6,47.1,298.8,1.1,NA,".",2.1,12.1,4.4,41.6,17.9,22561,9.6,736,"HEGEWISCH"
"139",60617,45,"Avalon Park",13.3,45.1,69.6,19.7,74.5,14.6,63.9,22.1,33.8,239.6,27.7,83.9,18.5,11.4,57.9,45.1,44.5,434.8,0.6,1139.9,"2059.9",1.9,16.7,0.6,41.9,13.3,23495,16.6,3644,"AVALON PARK"
"140",60617,45,"Avalon Park",13.3,45.1,69.6,19.7,74.5,14.6,63.9,22.1,33.8,239.6,27.7,83.9,18.5,11.4,57.9,45.1,44.5,434.8,0.6,1139.9,"2059.9",1.9,16.7,0.6,41.9,13.3,23495,16.6,3644,"EAST SIDE"
"141",60617,45,"Avalon Park",13.3,45.1,69.6,19.7,74.5,14.6,63.9,22.1,33.8,239.6,27.7,83.9,18.5,11.4,57.9,45.1,44.5,434.8,0.6,1139.9,"2059.9",1.9,16.7,0.6,41.9,13.3,23495,16.6,3644,"SOUTH DEERING"
"142",60617,45,"Avalon Park",13.3,45.1,69.6,19.7,74.5,14.6,63.9,22.1,33.8,239.6,27.7,83.9,18.5,11.4,57.9,45.1,44.5,434.8,0.6,1139.9,"2059.9",1.9,16.7,0.6,41.9,13.3,23495,16.6,3644,"SOUTH CHICAGO"
"143",60617,45,"Avalon Park",13.3,45.1,69.6,19.7,74.5,14.6,63.9,22.1,33.8,239.6,27.7,83.9,18.5,11.4,57.9,45.1,44.5,434.8,0.6,1139.9,"2059.9",1.9,16.7,0.6,41.9,13.3,23495,16.6,3644,"CALUMET HEIGHTS"
"144",60617,45,"Avalon Park",13.3,45.1,69.6,19.7,74.5,14.6,63.9,22.1,33.8,239.6,27.7,83.9,18.5,11.4,57.9,45.1,44.5,434.8,0.6,1139.9,"2059.9",1.9,16.7,0.6,41.9,13.3,23495,16.6,3644,"HEGEWISCH"
"145",60617,48,"Calumet Heights",10,40.4,57.4,9.3,75,16.4,39.3,19.5,33.5,216.6,36,81.4,24.5,13.9,48,40.4,39.2,383.2,0.3,1188,"1106.5",2.8,12,1.8,42.3,11.2,28977,17.2,11116,"AVALON PARK"
"146",60617,48,"Calumet Heights",10,40.4,57.4,9.3,75,16.4,39.3,19.5,33.5,216.6,36,81.4,24.5,13.9,48,40.4,39.2,383.2,0.3,1188,"1106.5",2.8,12,1.8,42.3,11.2,28977,17.2,11116,"EAST SIDE"
"147",60617,48,"Calumet Heights",10,40.4,57.4,9.3,75,16.4,39.3,19.5,33.5,216.6,36,81.4,24.5,13.9,48,40.4,39.2,383.2,0.3,1188,"1106.5",2.8,12,1.8,42.3,11.2,28977,17.2,11116,"SOUTH DEERING"
"148",60617,48,"Calumet Heights",10,40.4,57.4,9.3,75,16.4,39.3,19.5,33.5,216.6,36,81.4,24.5,13.9,48,40.4,39.2,383.2,0.3,1188,"1106.5",2.8,12,1.8,42.3,11.2,28977,17.2,11116,"SOUTH CHICAGO"
"149",60617,48,"Calumet Heights",10,40.4,57.4,9.3,75,16.4,39.3,19.5,33.5,216.6,36,81.4,24.5,13.9,48,40.4,39.2,383.2,0.3,1188,"1106.5",2.8,12,1.8,42.3,11.2,28977,17.2,11116,"CALUMET HEIGHTS"
"150",60617,48,"Calumet Heights",10,40.4,57.4,9.3,75,16.4,39.3,19.5,33.5,216.6,36,81.4,24.5,13.9,48,40.4,39.2,383.2,0.3,1188,"1106.5",2.8,12,1.8,42.3,11.2,28977,17.2,11116,"HEGEWISCH"
"151",60617,52,"East Side",17.7,26.2,85.8,6.4,73.3,11,53,10.7,15.3,182.9,12.9,73.9,10.1,3.7,45.9,26.2,33.3,398.5,0.9,191.2,"98.6",5.2,18.7,8.3,42.5,35.5,15347,14.5,23042,"AVALON PARK"
"152",60617,52,"East Side",17.7,26.2,85.8,6.4,73.3,11,53,10.7,15.3,182.9,12.9,73.9,10.1,3.7,45.9,26.2,33.3,398.5,0.9,191.2,"98.6",5.2,18.7,8.3,42.5,35.5,15347,14.5,23042,"EAST SIDE"
"153",60617,52,"East Side",17.7,26.2,85.8,6.4,73.3,11,53,10.7,15.3,182.9,12.9,73.9,10.1,3.7,45.9,26.2,33.3,398.5,0.9,191.2,"98.6",5.2,18.7,8.3,42.5,35.5,15347,14.5,23042,"SOUTH DEERING"
"154",60617,52,"East Side",17.7,26.2,85.8,6.4,73.3,11,53,10.7,15.3,182.9,12.9,73.9,10.1,3.7,45.9,26.2,33.3,398.5,0.9,191.2,"98.6",5.2,18.7,8.3,42.5,35.5,15347,14.5,23042,"SOUTH CHICAGO"
"155",60617,52,"East Side",17.7,26.2,85.8,6.4,73.3,11,53,10.7,15.3,182.9,12.9,73.9,10.1,3.7,45.9,26.2,33.3,398.5,0.9,191.2,"98.6",5.2,18.7,8.3,42.5,35.5,15347,14.5,23042,"CALUMET HEIGHTS"
"156",60617,52,"East Side",17.7,26.2,85.8,6.4,73.3,11,53,10.7,15.3,182.9,12.9,73.9,10.1,3.7,45.9,26.2,33.3,398.5,0.9,191.2,"98.6",5.2,18.7,8.3,42.5,35.5,15347,14.5,23042,"HEGEWISCH"
"157",60617,51,"South Deering",15.8,48.7,76.7,14.9,76.9,15.7,65.3,41.3,25.3,224,32.5,80.6,35.1,11.8,59.2,48.7,54.9,427.1,0.3,907,"1018.2",2.6,24.5,6,41.4,21.9,15506,11.8,15078,"AVALON PARK"
"158",60617,51,"South Deering",15.8,48.7,76.7,14.9,76.9,15.7,65.3,41.3,25.3,224,32.5,80.6,35.1,11.8,59.2,48.7,54.9,427.1,0.3,907,"1018.2",2.6,24.5,6,41.4,21.9,15506,11.8,15078,"EAST SIDE"
"159",60617,51,"South Deering",15.8,48.7,76.7,14.9,76.9,15.7,65.3,41.3,25.3,224,32.5,80.6,35.1,11.8,59.2,48.7,54.9,427.1,0.3,907,"1018.2",2.6,24.5,6,41.4,21.9,15506,11.8,15078,"SOUTH DEERING"
"160",60617,51,"South Deering",15.8,48.7,76.7,14.9,76.9,15.7,65.3,41.3,25.3,224,32.5,80.6,35.1,11.8,59.2,48.7,54.9,427.1,0.3,907,"1018.2",2.6,24.5,6,41.4,21.9,15506,11.8,15078,"SOUTH CHICAGO"
"161",60617,51,"South Deering",15.8,48.7,76.7,14.9,76.9,15.7,65.3,41.3,25.3,224,32.5,80.6,35.1,11.8,59.2,48.7,54.9,427.1,0.3,907,"1018.2",2.6,24.5,6,41.4,21.9,15506,11.8,15078,"CALUMET HEIGHTS"
"162",60617,51,"South Deering",15.8,48.7,76.7,14.9,76.9,15.7,65.3,41.3,25.3,224,32.5,80.6,35.1,11.8,59.2,48.7,54.9,427.1,0.3,907,"1018.2",2.6,24.5,6,41.4,21.9,15506,11.8,15078,"HEGEWISCH"
"163",60618,4,"Lincoln Square",17.1,27.6,61,8.1,80.5,9.7,38.4,5,21.7,153.2,8.6,55.4,6.1,3.8,43.1,27.6,36.9,273.3,0.4,98.8,"195.5",8.5,9.5,3.1,25.6,12.5,35503,6.8,90,"ALBANY PARK"
"164",60618,4,"Lincoln Square",17.1,27.6,61,8.1,80.5,9.7,38.4,5,21.7,153.2,8.6,55.4,6.1,3.8,43.1,27.6,36.9,273.3,0.4,98.8,"195.5",8.5,9.5,3.1,25.6,12.5,35503,6.8,90,"AVONDALE"
"165",60618,4,"Lincoln Square",17.1,27.6,61,8.1,80.5,9.7,38.4,5,21.7,153.2,8.6,55.4,6.1,3.8,43.1,27.6,36.9,273.3,0.4,98.8,"195.5",8.5,9.5,3.1,25.6,12.5,35503,6.8,90,"NORTH CENTER"
"166",60618,4,"Lincoln Square",17.1,27.6,61,8.1,80.5,9.7,38.4,5,21.7,153.2,8.6,55.4,6.1,3.8,43.1,27.6,36.9,273.3,0.4,98.8,"195.5",8.5,9.5,3.1,25.6,12.5,35503,6.8,90,"IRVING PARK"
"167",60618,22,"Logan Square",18.2,17.5,63.5,7.2,78.2,9.4,66.1,8.6,9.2,148.7,13.7,75.7,10.2,4.3,37.7,17.5,31.9,364.4,0.9,209,"159.3",8.4,17.2,3.2,26.7,18.5,29026,7.5,647,"ALBANY PARK"
"168",60618,22,"Logan Square",18.2,17.5,63.5,7.2,78.2,9.4,66.1,8.6,9.2,148.7,13.7,75.7,10.2,4.3,37.7,17.5,31.9,364.4,0.9,209,"159.3",8.4,17.2,3.2,26.7,18.5,29026,7.5,647,"AVONDALE"
"169",60618,22,"Logan Square",18.2,17.5,63.5,7.2,78.2,9.4,66.1,8.6,9.2,148.7,13.7,75.7,10.2,4.3,37.7,17.5,31.9,364.4,0.9,209,"159.3",8.4,17.2,3.2,26.7,18.5,29026,7.5,647,"NORTH CENTER"
"170",60618,22,"Logan Square",18.2,17.5,63.5,7.2,78.2,9.4,66.1,8.6,9.2,148.7,13.7,75.7,10.2,4.3,37.7,17.5,31.9,364.4,0.9,209,"159.3",8.4,17.2,3.2,26.7,18.5,29026,7.5,647,"IRVING PARK"
"171",60618,14,"Albany Park",18.3,13.1,76.5,8.5,73.3,8.3,44.5,4.7,22.9,158.1,16.8,72.1,5.3,4.9,36.9,13.1,39.1,374.1,1.2,72.9,"101.8",16.8,17.1,11.2,32.1,34.9,20355,9,1299,"ALBANY PARK"
"172",60618,14,"Albany Park",18.3,13.1,76.5,8.5,73.3,8.3,44.5,4.7,22.9,158.1,16.8,72.1,5.3,4.9,36.9,13.1,39.1,374.1,1.2,72.9,"101.8",16.8,17.1,11.2,32.1,34.9,20355,9,1299,"AVONDALE"
"173",60618,14,"Albany Park",18.3,13.1,76.5,8.5,73.3,8.3,44.5,4.7,22.9,158.1,16.8,72.1,5.3,4.9,36.9,13.1,39.1,374.1,1.2,72.9,"101.8",16.8,17.1,11.2,32.1,34.9,20355,9,1299,"NORTH CENTER"
"174",60618,14,"Albany Park",18.3,13.1,76.5,8.5,73.3,8.3,44.5,4.7,22.9,158.1,16.8,72.1,5.3,4.9,36.9,13.1,39.1,374.1,1.2,72.9,"101.8",16.8,17.1,11.2,32.1,34.9,20355,9,1299,"IRVING PARK"
"175",60618,5,"North Center",22.4,15.1,76.2,9.1,80.4,9.8,8.4,1,16.6,152.1,26.1,49.8,1,2.7,42.4,15.1,41.6,178.1,0.9,85.4,"188.6",1.9,7.1,0.2,25.5,5.4,51615,4.5,23101,"ALBANY PARK"
"176",60618,5,"North Center",22.4,15.1,76.2,9.1,80.4,9.8,8.4,1,16.6,152.1,26.1,49.8,1,2.7,42.4,15.1,41.6,178.1,0.9,85.4,"188.6",1.9,7.1,0.2,25.5,5.4,51615,4.5,23101,"AVONDALE"
"177",60618,5,"North Center",22.4,15.1,76.2,9.1,80.4,9.8,8.4,1,16.6,152.1,26.1,49.8,1,2.7,42.4,15.1,41.6,178.1,0.9,85.4,"188.6",1.9,7.1,0.2,25.5,5.4,51615,4.5,23101,"NORTH CENTER"
"178",60618,5,"North Center",22.4,15.1,76.2,9.1,80.4,9.8,8.4,1,16.6,152.1,26.1,49.8,1,2.7,42.4,15.1,41.6,178.1,0.9,85.4,"188.6",1.9,7.1,0.2,25.5,5.4,51615,4.5,23101,"IRVING PARK"
"179",60618,21,"Avondale",18.5,37.7,77.7,7.3,74.4,7.5,63.4,4.7,16.6,133.9,13.4,52.7,4.6,5.7,32.5,37.7,36,373.3,0.7,85.3,"92.2",10.1,14.6,5.8,30.4,25.7,20489,9.3,34445,"ALBANY PARK"
"180",60618,21,"Avondale",18.5,37.7,77.7,7.3,74.4,7.5,63.4,4.7,16.6,133.9,13.4,52.7,4.6,5.7,32.5,37.7,36,373.3,0.7,85.3,"92.2",10.1,14.6,5.8,30.4,25.7,20489,9.3,34445,"AVONDALE"
"181",60618,21,"Avondale",18.5,37.7,77.7,7.3,74.4,7.5,63.4,4.7,16.6,133.9,13.4,52.7,4.6,5.7,32.5,37.7,36,373.3,0.7,85.3,"92.2",10.1,14.6,5.8,30.4,25.7,20489,9.3,34445,"NORTH CENTER"
"182",60618,21,"Avondale",18.5,37.7,77.7,7.3,74.4,7.5,63.4,4.7,16.6,133.9,13.4,52.7,4.6,5.7,32.5,37.7,36,373.3,0.7,85.3,"92.2",10.1,14.6,5.8,30.4,25.7,20489,9.3,34445,"IRVING PARK"
"183",60618,16,"Irving Park",15.8,17.9,67.1,7.7,79.9,10.2,37,4.1,29.9,169.4,19.2,60.2,5.7,5.3,41.3,17.9,42,333.5,0.6,159.6,"74.5",9.3,10.8,5.6,31.6,22,26713,10.3,32502,"ALBANY PARK"
"184",60618,16,"Irving Park",15.8,17.9,67.1,7.7,79.9,10.2,37,4.1,29.9,169.4,19.2,60.2,5.7,5.3,41.3,17.9,42,333.5,0.6,159.6,"74.5",9.3,10.8,5.6,31.6,22,26713,10.3,32502,"AVONDALE"
"185",60618,16,"Irving Park",15.8,17.9,67.1,7.7,79.9,10.2,37,4.1,29.9,169.4,19.2,60.2,5.7,5.3,41.3,17.9,42,333.5,0.6,159.6,"74.5",9.3,10.8,5.6,31.6,22,26713,10.3,32502,"NORTH CENTER"
"186",60618,16,"Irving Park",15.8,17.9,67.1,7.7,79.9,10.2,37,4.1,29.9,169.4,19.2,60.2,5.7,5.3,41.3,17.9,42,333.5,0.6,159.6,"74.5",9.3,10.8,5.6,31.6,22,26713,10.3,32502,"IRVING PARK"
"187",60619,50,"Pullman",14.3,92.9,66.5,11.2,81.3,12.1,67.9,32.2,34.6,262.5,28.1,78.5,32.1,13.6,83.8,92.9,65.3,398.5,3.7,829.1,"1480.4",2.7,20.1,1.4,42,15.6,19007,21,47,"AVALON PARK"
"188",60619,50,"Pullman",14.3,92.9,66.5,11.2,81.3,12.1,67.9,32.2,34.6,262.5,28.1,78.5,32.1,13.6,83.8,92.9,65.3,398.5,3.7,829.1,"1480.4",2.7,20.1,1.4,42,15.6,19007,21,47,"CALUMET HEIGHTS"
"189",60619,50,"Pullman",14.3,92.9,66.5,11.2,81.3,12.1,67.9,32.2,34.6,262.5,28.1,78.5,32.1,13.6,83.8,92.9,65.3,398.5,3.7,829.1,"1480.4",2.7,20.1,1.4,42,15.6,19007,21,47,"GREATER GRAND CROSSING"
"190",60619,50,"Pullman",14.3,92.9,66.5,11.2,81.3,12.1,67.9,32.2,34.6,262.5,28.1,78.5,32.1,13.6,83.8,92.9,65.3,398.5,3.7,829.1,"1480.4",2.7,20.1,1.4,42,15.6,19007,21,47,"CHATHAM"
"191",60619,69,"Greater Grand Crossing",18.2,70.3,82.4,12.9,72.3,15.1,84.3,49.7,29.1,274.4,31.5,92.3,44.6,14.2,77.5,70.3,58.2,453.7,1.9,2500.3,"2034.2",4.8,25.6,4.2,42.9,17.9,17213,18.9,17109,"AVALON PARK"
"192",60619,69,"Greater Grand Crossing",18.2,70.3,82.4,12.9,72.3,15.1,84.3,49.7,29.1,274.4,31.5,92.3,44.6,14.2,77.5,70.3,58.2,453.7,1.9,2500.3,"2034.2",4.8,25.6,4.2,42.9,17.9,17213,18.9,17109,"CALUMET HEIGHTS"
"193",60619,69,"Greater Grand Crossing",18.2,70.3,82.4,12.9,72.3,15.1,84.3,49.7,29.1,274.4,31.5,92.3,44.6,14.2,77.5,70.3,58.2,453.7,1.9,2500.3,"2034.2",4.8,25.6,4.2,42.9,17.9,17213,18.9,17109,"GREATER GRAND CROSSING"
"194",60619,69,"Greater Grand Crossing",18.2,70.3,82.4,12.9,72.3,15.1,84.3,49.7,29.1,274.4,31.5,92.3,44.6,14.2,77.5,70.3,58.2,453.7,1.9,2500.3,"2034.2",4.8,25.6,4.2,42.9,17.9,17213,18.9,17109,"CHATHAM"
"195",60619,47,"Burnside",12.9,44,64,7.9,68.4,13.2,68.7,70.3,7.6,191.2,32.8,86.1,70.3,13,69.5,44,99.1,375,3.6,3108.8,"1574.8",6.8,22.5,5.5,40.4,18.6,13756,23.4,2916,"AVALON PARK"
"196",60619,47,"Burnside",12.9,44,64,7.9,68.4,13.2,68.7,70.3,7.6,191.2,32.8,86.1,70.3,13,69.5,44,99.1,375,3.6,3108.8,"1574.8",6.8,22.5,5.5,40.4,18.6,13756,23.4,2916,"CALUMET HEIGHTS"
"197",60619,47,"Burnside",12.9,44,64,7.9,68.4,13.2,68.7,70.3,7.6,191.2,32.8,86.1,70.3,13,69.5,44,99.1,375,3.6,3108.8,"1574.8",6.8,22.5,5.5,40.4,18.6,13756,23.4,2916,"GREATER GRAND CROSSING"
"198",60619,47,"Burnside",12.9,44,64,7.9,68.4,13.2,68.7,70.3,7.6,191.2,32.8,86.1,70.3,13,69.5,44,99.1,375,3.6,3108.8,"1574.8",6.8,22.5,5.5,40.4,18.6,13756,23.4,2916,"CHATHAM"
