"","Neighborhood","ZIPCode","Community.Area","Community.Area.Name","Diabetes.related","Per.Capita.Income","Unemployment","2010Pop","Birth.Rate","General.Fertility.Rate","Low.Birth.Weight","Prenatal.Care.Beginning.in.First.Trimester","Preterm.Births","Teen.Birth.Rate","Assault..Homicide.","Breast.cancer.in.females","Cancer..All.Sites.","Colorectal.Cancer","Diabetes.related.1","Firearm.related","Infant.Mortality.Rate","Lung.Cancer","Prostate.Cancer.in.Males","Stroke..Cerebrovascular.Disease.","Childhood.Blood.Lead.Level.Screening","Childhood.Lead.Poisoning","Gonorrhea.in.Females","Gonorrhea.in.Males","Tuberculosis","Below.Poverty.Level","Crowded.Housing","Dependency","No.High.School.Diploma","AcresOfParks","NumberOfParks","Liquor Licenses","Grocery Stores"
"530","SOUTH SHORE",60649,46,"South Chicago",86.9,15393,17.7,659,18.1,82.2,13,75.3,15.1,76.8,36.9,31.9,227.3,21.1,86.9,33.7,17.7,50.9,56.3,50.6,493.4,1.6,1774.7,"893.5",6.9,28,5.9,43.1,28.2,145.33,8,19,7
"531","SOUTH SHORE",60649,43,"South Shore",95.4,18366,17.7,43747,15.7,67.9,13.8,71.9,13.4,65.9,33.4,32.4,246,25.1,95.4,30,11.4,70,54.8,53.2,470.3,1.1,1718.6,"1357.1",11.7,31.5,2.9,37.6,14.9,145.33,8,19,7
"532","UPTOWN",60640,3,"Uptown",80,32355,7.7,43201,13.1,50.5,8.3,77.7,10.3,35.1,5.4,21.3,183.3,20.5,80,4.6,6.5,50.5,25.2,41.7,353.7,0.5,170.8,"468.7",13.6,22.7,4.6,22.2,13.6,15.93,13,172,15
"533","UPTOWN",60613,3,"Uptown",80,32355,7.7,13161,13.1,50.5,8.3,77.7,10.3,35.1,5.4,21.3,183.3,20.5,80,4.6,6.5,50.5,25.2,41.7,353.7,0.5,170.8,"468.7",13.6,22.7,4.6,22.2,13.6,7.93,9,228,15
"534","UPTOWN",60613,6,"Lake View",38.5,58227,4.7,31176,13.5,38.7,6.3,79.1,8.1,15.8,1.4,20.1,126.9,13,38.5,1.8,2.2,32.5,17,24.4,179.2,0.4,81.8,"357.6",3.2,10.5,1.2,16.5,2.9,7.93,9,228,15
"535","UPTOWN",60640,4,"Lincoln Square",55.4,35503,6.8,5911,17.1,61,8.1,80.5,9.7,38.4,5,21.7,153.2,8.6,55.4,6.1,3.8,43.1,27.6,36.9,273.3,0.4,98.8,"195.5",8.5,9.5,3.1,25.6,12.5,15.93,13,172,15
"536","UPTOWN",60613,5,"North Center",49.8,51615,4.5,3944,22.4,76.2,9.1,80.4,9.8,8.4,1,16.6,152.1,26.1,49.8,1,2.7,42.4,15.1,41.6,178.1,0.9,85.4,"188.6",1.9,7.1,0.2,25.5,5.4,7.93,9,228,15
"537","UPTOWN",60640,77,"Edgewater",48.8,33364,9,16678,12.1,48.1,7.5,76.1,7.4,15.1,5.8,18.5,162,16.2,48.8,3.9,6.9,40.1,23.7,31.5,308.6,0.9,120.1,"427.5",10.5,16.6,3.9,23.4,9,15.93,13,172,15
"538","WASHINGTON HEIGHTS",60620,49,"Roseland",95.5,17974,17.8,3392,14.3,68.8,12.2,69,12.8,79.7,40.9,43.5,258.5,32,95.5,37.7,9.6,70.3,57.6,55.6,369.5,1.9,1512,"1725.3",7.9,19.5,3.1,40.9,17.4,112.14,16,40,2
"539","WASHINGTON HEIGHTS",60620,68,"Englewood",101.8,11993,21.3,328,20,85.8,14.5,69.7,13.1,105.3,45.1,32.9,252.2,30.2,101.8,44.9,13.4,76.8,57.7,71.6,401,2.8,2594.9,"2323.5",11.3,42.2,4.8,43.4,29.4,112.14,16,40,2
"540","WASHINGTON HEIGHTS",60643,72,"Beverly",59.6,40107,7.8,15976,11,60.7,4.9,84.8,9.9,11.9,3.5,42,197.6,24.8,59.6,3.5,10,47.9,44.7,57.2,179.1,1.3,195.5,"469.5",0,5.2,0.7,38.7,5.1,227.93,19,44,2
"541","WASHINGTON HEIGHTS",60620,69,"Greater Grand Crossing",92.3,17213,18.9,2847,18.2,82.4,12.9,72.3,15.1,84.3,49.7,29.1,274.4,31.5,92.3,44.6,14.2,77.5,70.3,58.2,453.7,1.9,2500.3,"2034.2",4.8,25.6,4.2,42.9,17.9,112.14,16,40,2
"542","WASHINGTON HEIGHTS",60620,71,"Auburn Gresham",83.6,16022,24.2,48743,15.1,70.5,11.6,71.8,13.9,83.1,37.6,41.9,243,24.5,83.6,32.6,15.6,65.1,43.5,63.7,393.8,1.5,2032.2,"1986.7",7.3,24.5,4.1,42.1,19.5,112.14,16,40,2
"543","WASHINGTON HEIGHTS",60643,75,"Morgan Park",75.4,26185,14.9,17099,13.2,67.5,10.6,74.5,12.3,46.7,19.9,32.4,218.2,27.1,75.4,15.8,13.1,50,39.8,47.9,298.8,1.3,800.5,"741.1",2.6,13.7,0.8,39.4,10.9,227.93,19,44,2
"544","WASHINGTON HEIGHTS",60620,73,"Washington Heights",79.5,19709,18.3,12513,12,61,19.6,75.4,16.2,65,38,47.9,260.6,29.7,79.5,35.6,11.2,70,56.2,57.6,371.4,1.5,1298.2,"1274.2",3,15.7,1.1,42.4,15.6,112.14,16,40,2
"545","WASHINGTON HEIGHTS",60620,72,"Beverly",59.6,40107,7.8,4,11,60.7,4.9,84.8,9.9,11.9,3.5,42,197.6,24.8,59.6,3.5,10,47.9,44.7,57.2,179.1,1.3,195.5,"469.5",0,5.2,0.7,38.7,5.1,112.14,16,40,2
"546","WASHINGTON HEIGHTS",60643,73,"Washington Heights",79.5,19709,18.3,9517,12,61,19.6,75.4,16.2,65,38,47.9,260.6,29.7,79.5,35.6,11.2,70,56.2,57.6,371.4,1.5,1298.2,"1274.2",3,15.7,1.1,42.4,15.6,227.93,19,44,2
"547","WASHINGTON HEIGHTS",60620,44,"Chatham",73.2,20320,19,3304,14.4,71.3,15.4,72.5,15.6,68.2,45.2,41.9,213.5,24.1,73.2,37.9,10.9,51.5,47.9,50.3,418.3,0.5,1896.3,"1855.8",8.2,25.3,2.2,40,13.7,112.14,16,40,2
"548","WASHINGTON HEIGHTS",60643,53,"West Pullman",83.4,16228,17,7360,15.3,71.2,14.9,71.3,14.4,67.8,43.9,20.3,263.6,32.6,83.4,46.5,11.9,78.6,62.9,63.9,397.2,1.1,1656.9,"1673.4",9.2,24.3,3.3,42.2,22.6,227.93,19,44,2
"549","WASHINGTON HEIGHTS",60620,70,"Ashburn",80.1,22078,8.8,1085,14.7,69,9,82.4,11.3,38.3,12.4,37.2,229.3,22.8,80.1,11.6,10.2,62.8,44.5,47.4,368.3,0.2,529,"602.9",4.4,9.5,4.2,36.7,18.3,112.14,16,40,2
"550","WASHINGTON PARK",60637,41,"Hyde Park",34,39243,6.9,8533,9.7,33.9,5.9,80.3,5.5,7.6,5.8,33.6,144,11.7,34,5,10.4,34.9,24.1,26,369,0,216.6,"168.4",5.3,18.2,2.5,26.7,5.3,995.01,15,34,3
"551","WASHINGTON PARK",60637,69,"Greater Grand Crossing",92.3,17213,18.9,6980,18.2,82.4,12.9,72.3,15.1,84.3,49.7,29.1,274.4,31.5,92.3,44.6,14.2,77.5,70.3,58.2,453.7,1.9,2500.3,"2034.2",4.8,25.6,4.2,42.9,17.9,995.01,15,34,3
"552","WASHINGTON PARK",60637,40,"Washington Park",88.2,13087,23.2,7922,19.3,72.1,17.7,74.9,16.9,82.6,44.6,26,258,31.9,88.2,39.5,19.3,79.8,67,43.3,502.4,0.4,2145.8,"2058",5,39.1,4.9,40.9,28.3,995.01,15,34,3
"553","WASHINGTON PARK",60637,42,"Woodlawn",82.1,18928,17.3,23739,15.1,60.1,17.4,73.3,16.3,51.1,31.1,32.9,241.3,23.9,82.1,25,11.5,69.8,58,60,444.3,1.6,1382,"1818.6",17.4,28.3,1.8,37.6,17.9,995.01,15,34,3
"554","WASHINGTON PARK",60637,43,"South Shore",95.4,18366,17.7,2329,15.7,67.9,13.8,71.9,13.4,65.9,33.4,32.4,246,25.1,95.4,30,11.4,70,54.8,53.2,470.3,1.1,1718.6,"1357.1",11.7,31.5,2.9,37.6,14.9,995.01,15,34,3
"555","WEST ELSDON",60629,70,"Ashburn",80.1,22078,8.8,4,14.7,69,9,82.4,11.3,38.3,12.4,37.2,229.3,22.8,80.1,11.6,10.2,62.8,44.5,47.4,368.3,0.2,529,"602.9",4.4,9.5,4.2,36.7,18.3,411.2,8,53,3
"556","WEST ELSDON",60632,59,"McKinley Park",61.4,17577,11.9,175,16.7,73.9,7.3,80.5,9.9,47.9,5.1,32.7,148.4,14.2,61.4,6.5,7.3,38.3,0,51.7,529.6,0.8,141.4,".",11.5,16.1,6.9,33.7,31.8,34.88,7,97,3
"557","WEST ELSDON",60632,58,"Brighton Park",69.7,13138,11.2,45122,20.6,90.6,7.2,82.7,8.3,58.1,11.1,26.8,139.1,12.8,69.7,10.6,5.9,27.7,15.1,38.3,580.4,0.9,97.2,"52.7",11.5,23,13.2,39.8,48.2,34.88,7,97,3
"558","WEST ELSDON",60629,63,"Gage Park",65,12014,14,16628,21.8,93.2,6.8,80.4,6.8,61.4,10.8,23.4,171,13.6,65,11.1,5.4,34.1,41.1,51.2,590.3,0.8,171.6,"149.2",7,20.8,17.4,40.4,54.1,411.2,8,53,3
"559","WEST ELSDON",60629,65,"West Lawn",61.5,15898,7.8,32388,18.8,83.3,7.6,83.5,8.3,44.6,10.7,16.9,145.1,15.7,61.5,8.8,8.4,36.7,19.7,43.1,508.3,0.2,93.1,"87.2",4.3,15.3,6.8,41.9,33.4,411.2,8,53,3
"560","WEST ELSDON",60629,62,"West Elsdon",68.5,16938,13.5,10866,20.8,92.3,4.6,81.2,7.5,45.5,5.9,12.1,180.6,11.5,68.5,7.7,8.1,57.8,44.7,42.6,492.6,0.2,122,"115.9",4.5,9.8,8.7,38.7,39.6,411.2,8,53,3
"561","WEST ELSDON",60632,56,"Garfield Ridge",80.3,24684,8.1,3752,13.4,69,8,81.7,9.5,33.7,9.9,31,231.9,24.6,80.3,9.2,4.5,59.2,30.9,42.2,354.9,0.1,180,"101.8",3.5,9,2.6,39.5,19.4,34.88,7,97,3
"562","WEST ELSDON",60632,62,"West Elsdon",68.5,16938,13.5,7243,20.8,92.3,4.6,81.2,7.5,45.5,5.9,12.1,180.6,11.5,68.5,7.7,8.1,57.8,44.7,42.6,492.6,0.2,122,"115.9",4.5,9.8,8.7,38.7,39.6,34.88,7,97,3
"563","WEST ELSDON",60632,57,"Archer Heights",67.7,16145,14.2,13393,18.1,80,8.7,74.3,10,50.3,16.6,25.2,166.3,9,67.7,15.4,5.2,49.6,20.5,41.8,543.5,0.5,NA,".",1.5,13,8.5,40.5,36.4,34.88,7,97,3
"564","WEST ELSDON",60632,30,"South Lawndale",65,10697,11.5,0,19.5,94.9,7.6,85.1,9.6,77.5,11.1,13.2,127.4,9.2,65,8.6,5.9,15.9,32.7,37.3,605.9,0.8,289.5,"106.8",7.9,28.1,17.6,33.1,58.7,34.88,7,97,3
"565","WEST ELSDON",60629,66,"Chicago Lawn",73,14405,11.9,51103,20.1,85.3,9.4,78.4,10.8,67.4,22.4,25,179.3,26.1,73,19.4,11.1,42.9,22.1,61.7,524.6,1.2,1189.5,"1159.9",5.3,22.2,6.5,40,31.6,411.2,8,53,3
"566","WEST ELSDON",60629,56,"Garfield Ridge",80.3,24684,8.1,0,13.4,69,8,81.7,9.5,33.7,9.9,31,231.9,24.6,80.3,9.2,4.5,59.2,30.9,42.2,354.9,0.1,180,"101.8",3.5,9,2.6,39.5,19.4,411.2,8,53,3
"567","WEST ELSDON",60632,63,"Gage Park",65,12014,14,21641,21.8,93.2,6.8,80.4,6.8,61.4,10.8,23.4,171,13.6,65,11.1,5.4,34.1,41.1,51.2,590.3,0.8,171.6,"149.2",7,20.8,17.4,40.4,54.1,34.88,7,97,3
"568","WEST ELSDON",60629,64,"Clearing",72,23920,9.6,2927,14.6,68.3,7.4,85.8,8,38.7,9.4,23.6,189.4,22.5,72,12.7,6.7,58.6,18.7,53.5,302,0.3,NA,".",0.9,5.9,3.4,36.4,18.5,411.2,8,53,3
"569","WEST ENGLEWOOD",60636,68,"Englewood",101.8,11993,21.3,549,20,85.8,14.5,69.7,13.1,105.3,45.1,32.9,252.2,30.2,101.8,44.9,13.4,76.8,57.7,71.6,401,2.8,2594.9,"2323.5",11.3,42.2,4.8,43.4,29.4,86.27,8,27,11
"570","WEST ENGLEWOOD",60636,63,"Gage Park",65,12014,14,337,21.8,93.2,6.8,80.4,6.8,61.4,10.8,23.4,171,13.6,65,11.1,5.4,34.1,41.1,51.2,590.3,0.8,171.6,"149.2",7,20.8,17.4,40.4,54.1,86.27,8,27,11
"571","WEST ENGLEWOOD",60636,67,"West Englewood",88.2,10559,34.7,35505,20.3,93.3,16.1,63.6,13.8,116.9,47.2,39.2,247.6,24.4,88.2,39.3,13.3,66.3,75,64.6,450.6,2.6,2762.2,"2545.7",10.9,32.3,6.9,40.9,30.3,86.27,8,27,11
"572","WEST ENGLEWOOD",60636,66,"Chicago Lawn",73,14405,11.9,4525,20.1,85.3,9.4,78.4,10.8,67.4,22.4,25,179.3,26.1,73,19.4,11.1,42.9,22.1,61.7,524.6,1.2,1189.5,"1159.9",5.3,22.2,6.5,40,31.6,86.27,8,27,11
"573","WEST GARFIELD PARK",60624,27,"East Garfield Park",97.3,13596,16.4,10456,19.4,80.8,17.5,73.2,16.3,93.2,38.4,21.7,236.8,24.8,97.3,37.1,11,56.3,78.1,47.5,503.7,0.9,2325.1,"1730.2",13.6,39.7,7.5,43.2,26.2,205.72,15,21,7
"574","WEST GARFIELD PARK",60624,26,"West Garfield Park",118.2,10951,25.2,18001,20.1,88.4,17,71.4,17.5,114.9,40,54.7,291.5,31.4,118.2,36,19,65.3,75,77,516.1,1.4,3193.3,"2336.7",6.5,40.3,8.9,42.5,26.2,205.72,15,21,7
"575","WEST GARFIELD PARK",60624,23,"Humboldt Park",94.1,13391,12.3,7127,19.2,80.7,12.3,70.9,11.7,77.9,29,26.3,211.1,26.6,94.1,22.7,9.8,48,52.5,53.5,447.7,1.3,1234.7,"937.5",9.7,32.6,11.2,38.3,36.8,205.72,15,21,7
"576","WEST GARFIELD PARK",60624,25,"Austin",113.9,15920,21,0,18,80.1,15.4,72.9,14.3,81.8,34.4,33.7,261.9,29.8,113.9,28.5,13.3,74.6,69.8,56.8,492.3,2,1741.1,"1678.9",5.8,27,5.7,39,25,205.72,15,21,7
"577","WEST GARFIELD PARK",60624,29,"North Lawndale",99.2,12548,18.5,2521,20.6,86.3,15.3,75.8,15.2,108.9,46.7,45.8,261.5,34.8,99.2,37.6,14.1,61.7,54,70.2,565.7,1.4,2529.9,"2236.3",9.3,38.6,7.2,40.9,30.4,205.72,15,21,7
"578","WEST LAWN",60629,64,"Clearing",72,23920,9.6,2927,14.6,68.3,7.4,85.8,8,38.7,9.4,23.6,189.4,22.5,72,12.7,6.7,58.6,18.7,53.5,302,0.3,NA,".",0.9,5.9,3.4,36.4,18.5,411.2,8,53,4
"579","WEST LAWN",60629,56,"Garfield Ridge",80.3,24684,8.1,0,13.4,69,8,81.7,9.5,33.7,9.9,31,231.9,24.6,80.3,9.2,4.5,59.2,30.9,42.2,354.9,0.1,180,"101.8",3.5,9,2.6,39.5,19.4,411.2,8,53,4
"580","WEST LAWN",60629,65,"West Lawn",61.5,15898,7.8,32388,18.8,83.3,7.6,83.5,8.3,44.6,10.7,16.9,145.1,15.7,61.5,8.8,8.4,36.7,19.7,43.1,508.3,0.2,93.1,"87.2",4.3,15.3,6.8,41.9,33.4,411.2,8,53,4
"581","WEST LAWN",60629,70,"Ashburn",80.1,22078,8.8,4,14.7,69,9,82.4,11.3,38.3,12.4,37.2,229.3,22.8,80.1,11.6,10.2,62.8,44.5,47.4,368.3,0.2,529,"602.9",4.4,9.5,4.2,36.7,18.3,411.2,8,53,4
"582","WEST LAWN",60629,62,"West Elsdon",68.5,16938,13.5,10866,20.8,92.3,4.6,81.2,7.5,45.5,5.9,12.1,180.6,11.5,68.5,7.7,8.1,57.8,44.7,42.6,492.6,0.2,122,"115.9",4.5,9.8,8.7,38.7,39.6,411.2,8,53,4
"583","WEST LAWN",60629,63,"Gage Park",65,12014,14,16628,21.8,93.2,6.8,80.4,6.8,61.4,10.8,23.4,171,13.6,65,11.1,5.4,34.1,41.1,51.2,590.3,0.8,171.6,"149.2",7,20.8,17.4,40.4,54.1,411.2,8,53,4
"584","WEST LAWN",60629,66,"Chicago Lawn",73,14405,11.9,51103,20.1,85.3,9.4,78.4,10.8,67.4,22.4,25,179.3,26.1,73,19.4,11.1,42.9,22.1,61.7,524.6,1.2,1189.5,"1159.9",5.3,22.2,6.5,40,31.6,411.2,8,53,4
"585","WEST PULLMAN",60628,75,"Morgan Park",75.4,26185,14.9,45,13.2,67.5,10.6,74.5,12.3,46.7,19.9,32.4,218.2,27.1,75.4,15.8,13.1,50,39.8,47.9,298.8,1.3,800.5,"741.1",2.6,13.7,0.8,39.4,10.9,145.32,13,30,5
"586","WEST PULLMAN",60643,73,"Washington Heights",79.5,19709,18.3,9517,12,61,19.6,75.4,16.2,65,38,47.9,260.6,29.7,79.5,35.6,11.2,70,56.2,57.6,371.4,1.5,1298.2,"1274.2",3,15.7,1.1,42.4,15.6,227.93,19,44,5
"587","WEST PULLMAN",60628,73,"Washington Heights",79.5,19709,18.3,4463,12,61,19.6,75.4,16.2,65,38,47.9,260.6,29.7,79.5,35.6,11.2,70,56.2,57.6,371.4,1.5,1298.2,"1274.2",3,15.7,1.1,42.4,15.6,145.32,13,30,5
"588","WEST PULLMAN",60628,49,"Roseland",95.5,17974,17.8,38126,14.3,68.8,12.2,69,12.8,79.7,40.9,43.5,258.5,32,95.5,37.7,9.6,70.3,57.6,55.6,369.5,1.9,1512,"1725.3",7.9,19.5,3.1,40.9,17.4,145.32,13,30,5
"589","WEST PULLMAN",60628,54,"Riverdale",115.9,8535,26.4,0,12.5,46.1,15.3,74.1,16.5,64.5,33,25,258.3,39.4,115.9,32.8,8.7,86.1,42.5,80.6,NA,NA,1699.7,"1397.9",5.8,61.4,5.1,50.2,24.6,145.32,13,30,5
"590","WEST PULLMAN",60628,53,"West Pullman",83.4,16228,17,22290,15.3,71.2,14.9,71.3,14.4,67.8,43.9,20.3,263.6,32.6,83.4,46.5,11.9,78.6,62.9,63.9,397.2,1.1,1656.9,"1673.4",9.2,24.3,3.3,42.2,22.6,145.32,13,30,5
"591","WEST PULLMAN",60643,72,"Beverly",59.6,40107,7.8,15976,11,60.7,4.9,84.8,9.9,11.9,3.5,42,197.6,24.8,59.6,3.5,10,47.9,44.7,57.2,179.1,1.3,195.5,"469.5",0,5.2,0.7,38.7,5.1,227.93,19,44,5
"592","WEST PULLMAN",60628,50,"Pullman",78.5,19007,21,7278,14.3,66.5,11.2,81.3,12.1,67.9,32.2,34.6,262.5,28.1,78.5,32.1,13.6,83.8,92.9,65.3,398.5,3.7,829.1,"1480.4",2.7,20.1,1.4,42,15.6,145.32,13,30,5
"593","WEST PULLMAN",60643,75,"Morgan Park",75.4,26185,14.9,17099,13.2,67.5,10.6,74.5,12.3,46.7,19.9,32.4,218.2,27.1,75.4,15.8,13.1,50,39.8,47.9,298.8,1.3,800.5,"741.1",2.6,13.7,0.8,39.4,10.9,227.93,19,44,5
"594","WEST PULLMAN",60643,53,"West Pullman",83.4,16228,17,7360,15.3,71.2,14.9,71.3,14.4,67.8,43.9,20.3,263.6,32.6,83.4,46.5,11.9,78.6,62.9,63.9,397.2,1.1,1656.9,"1673.4",9.2,24.3,3.3,42.2,22.6,227.93,19,44,5
"595","WEST RIDGE",60645,2,"West Ridge",60.5,21375,7.9,39454,17.3,83.3,8.1,71.1,8.3,29.9,5.8,20.2,155.9,17.3,60.5,3.7,5.1,36,14.2,34.7,331.4,1,141,"205.7",8.9,15.1,7,38.3,19.6,168.63,8,24,18
"596","WEST RIDGE",60645,1,"Rogers Park",77.1,23714,7.5,5820,16.4,62,11,73,11.2,40.8,7.7,23.3,176.9,25.3,77.1,5.2,6.4,36.7,21.7,33.7,364.7,0.5,322.5,"423.3",11.4,22.7,7.9,28.8,18.1,168.63,8,24,18
"597","WEST RIDGE",60659,13,"North Park",58.9,24941,7.5,9116,10.9,54.2,9.7,79.1,10.2,10.5,3,20.4,143.7,21.9,58.9,3.1,5.4,34.7,14.6,26.7,317.3,0.4,NA,".",8.9,12.4,3.8,39.7,18.2,80.77,6,66,18
"598","WEST RIDGE",60659,12,"Forest Glen",37.2,41509,5.5,0,10,60.6,7.6,79.3,10.3,6.3,3.3,25,138.7,14.3,37.2,6.2,3.8,27,20.3,31,160.8,0,NA,".",2.2,6.1,1.3,40.6,6.3,80.77,6,66,18
"599","WEST RIDGE",60659,4,"Lincoln Square",55.4,35503,6.8,377,17.1,61,8.1,80.5,9.7,38.4,5,21.7,153.2,8.6,55.4,6.1,3.8,43.1,27.6,36.9,273.3,0.4,98.8,"195.5",8.5,9.5,3.1,25.6,12.5,80.77,6,66,18
"600","WEST RIDGE",60659,2,"West Ridge",60.5,21375,7.9,28611,17.3,83.3,8.1,71.1,8.3,29.9,5.8,20.2,155.9,17.3,60.5,3.7,5.1,36,14.2,34.7,331.4,1,141,"205.7",8.9,15.1,7,38.3,19.6,80.77,6,66,18
"601","WEST TOWN",60647,24,"West Town",107,39596,6,7230,18.8,60.4,9.1,75.5,10.8,49.2,8.5,14.5,139.6,12.4,107,6.6,5.1,27.4,16.6,33.3,316.6,0.5,177.5,"182.8",3.6,15.7,2,22.9,13.4,28.68,19,374,14
"602","WEST TOWN",60622,22,"Logan Square",75.7,29026,7.5,1936,18.2,63.5,7.2,78.2,9.4,66.1,8.6,9.2,148.7,13.7,75.7,10.2,4.3,37.7,17.5,31.9,364.4,0.9,209,"159.3",8.4,17.2,3.2,26.7,18.5,231.45,13,294,14
"603","WEST TOWN",60622,24,"West Town",107,39596,6,50196,18.8,60.4,9.1,75.5,10.8,49.2,8.5,14.5,139.6,12.4,107,6.6,5.1,27.4,16.6,33.3,316.6,0.5,177.5,"182.8",3.6,15.7,2,22.9,13.4,231.45,13,294,14
"604","WEST TOWN",60647,7,"Lincoln Park",50.1,71403,4.5,314,13.2,38.7,6.6,75.7,7.8,2.1,0.7,23.7,152.9,16.7,50.1,2.3,2.4,40,27.3,35.3,173.3,0.6,50.3,"93.1",1.2,11.8,0.6,20.4,4.3,28.68,19,374,14
"605","WEST TOWN",60647,22,"Logan Square",75.7,29026,7.5,69813,18.2,63.5,7.2,78.2,9.4,66.1,8.6,9.2,148.7,13.7,75.7,10.2,4.3,37.7,17.5,31.9,364.4,0.9,209,"159.3",8.4,17.2,3.2,26.7,18.5,28.68,19,374,14
"606","WEST TOWN",60647,23,"Humboldt Park",94.1,13391,12.3,7671,19.2,80.7,12.3,70.9,11.7,77.9,29,26.3,211.1,26.6,94.1,22.7,9.8,48,52.5,53.5,447.7,1.3,1234.7,"937.5",9.7,32.6,11.2,38.3,36.8,28.68,19,374,14
"607","WEST TOWN",60647,20,"Hermosa",63.6,15411,12.9,735,20.3,86.7,6.7,77.5,8.8,69.7,12.7,18.4,135.2,15.6,63.6,11.8,9.3,27.7,25.6,27.6,394.7,0.7,154.5,"114.3",15.8,19.1,8.4,36.3,41.9,28.68,19,374,14
"608","WEST TOWN",60622,23,"Humboldt Park",94.1,13391,12.3,416,19.2,80.7,12.3,70.9,11.7,77.9,29,26.3,211.1,26.6,94.1,22.7,9.8,48,52.5,53.5,447.7,1.3,1234.7,"937.5",9.7,32.6,11.2,38.3,36.8,231.45,13,294,14
"609","WEST TOWN",60647,21,"Avondale",52.7,20489,9.3,1528,18.5,77.7,7.3,74.4,7.5,63.4,4.7,16.6,133.9,13.4,52.7,4.6,5.7,32.5,37.7,36,373.3,0.7,85.3,"92.2",10.1,14.6,5.8,30.4,25.7,28.68,19,374,14
"610","WOODLAWN",60637,40,"Washington Park",88.2,13087,23.2,7922,19.3,72.1,17.7,74.9,16.9,82.6,44.6,26,258,31.9,88.2,39.5,19.3,79.8,67,43.3,502.4,0.4,2145.8,"2058",5,39.1,4.9,40.9,28.3,995.01,15,34,5
"611","WOODLAWN",60637,42,"Woodlawn",82.1,18928,17.3,23739,15.1,60.1,17.4,73.3,16.3,51.1,31.1,32.9,241.3,23.9,82.1,25,11.5,69.8,58,60,444.3,1.6,1382,"1818.6",17.4,28.3,1.8,37.6,17.9,995.01,15,34,5
"612","WOODLAWN",60637,69,"Greater Grand Crossing",92.3,17213,18.9,6980,18.2,82.4,12.9,72.3,15.1,84.3,49.7,29.1,274.4,31.5,92.3,44.6,14.2,77.5,70.3,58.2,453.7,1.9,2500.3,"2034.2",4.8,25.6,4.2,42.9,17.9,995.01,15,34,5
"613","WOODLAWN",60637,41,"Hyde Park",34,39243,6.9,8533,9.7,33.9,5.9,80.3,5.5,7.6,5.8,33.6,144,11.7,34,5,10.4,34.9,24.1,26,369,0,216.6,"168.4",5.3,18.2,2.5,26.7,5.3,995.01,15,34,5
"614","WOODLAWN",60637,43,"South Shore",95.4,18366,17.7,2329,15.7,67.9,13.8,71.9,13.4,65.9,33.4,32.4,246,25.1,95.4,30,11.4,70,54.8,53.2,470.3,1.1,1718.6,"1357.1",11.7,31.5,2.9,37.6,14.9,995.01,15,34,5
